DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	16q12.2	16	53767042	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.4	1E-28	28.0				Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	16q12.2	16	53767042	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.4	7E-18	17.154901959985743	(children)	1.39	[1.27-1.51]	Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	16q12.2	16	53767042	FTO	FTO			79068			rs1421085-C	rs1421085	0	1421085	intron_variant	0	0.41	5E-13	12.301029995663981	(adults)	1.25	[1.10-1.40]	Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	16q23.2	16	79648854	MAF	LOC101928230 - LOC105371356	101928230	105371356		36341	27107	rs1424233-A	rs1424233	0	1424233	regulatory_region_variant	1	0.43	4E-13	12.397940008672037				Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	16q23.2	16	79648854	MAF	LOC101928230 - LOC105371356	101928230	105371356		36341	27107	rs1424233-A	rs1424233	0	1424233	regulatory_region_variant	1	0.43	2E-6	5.698970004336019	(children)	1.12	[1.00-1.24]	Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	16q23.2	16	79648854	MAF	LOC101928230 - LOC105371356	101928230	105371356		36341	27107	rs1424233-A	rs1424233	0	1424233	regulatory_region_variant	1	0.48	2E-8	7.698970004336019	(adults)	1.39	[1.23-1.40]	Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	18q21.32	18	60183864	MC4R	RNU4-17P - LOC342784	106481177	342784		20157	12491	rs17782313-C	rs17782313	0	17782313	intergenic_variant	1	0.18	5E-15	14.301029995663981				Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	18q21.32	18	60183864	MC4R	RNU4-17P - LOC342784	106481177	342784		20157	12491	rs17782313-C	rs17782313	0	17782313	intergenic_variant	1	0.18	2E-8	7.698970004336019	(children)	1.22	[1.05-1.40]	Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	18q21.32	18	60183864	MC4R	RNU4-17P - LOC342784	106481177	342784		20157	12491	rs17782313-C	rs17782313	0	17782313	intergenic_variant	1	0.24	4E-9	8.397940008672037	(adults)	1.26	[1.09-1.43]	Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	18q11.2	18	23560468	NPC1	NPC1			4864			rs1805081-A	rs1805081	0	1805081	missense_variant	0	0.56	3E-7	6.522878745280337				Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	18q11.2	18	23560468	NPC1	NPC1			4864			rs1805081-A	rs1805081	0	1805081	missense_variant	0	0.6	8E-8	7.096910013008056	(adults)	1.41	[1.19-1.61]	Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2009-03-03	19151714	Meyre D	2009-01-18	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19151714	Genome-wide association study for early-onset and morbid adult obesity identifies three new risk loci in European populations.	Obesity	695 European ancestry adult cases, 731 European ancestry adult controls, 685 European ancestry child cases, 685 European ancestry child controls	1,171 European ancestry adult cases, 1,114 European ancestry adult controls, 4,417 European ancestry adults, 896 European ancestry child cases, 1,297 European ancestry child and young adult controls, 5,291 European ancestry children	6p22.3	6	22078386	PRL	CASC15			401237			rs4712652-A	rs4712652	0	4712652	intron_variant	0	0.55	3E-7	6.522878745280337	(adults)	1.2	[1.02-1.47]	Illumina [308846]	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000317	Genome-wide genotyping array
2014-06-26	20421936	Scherag A	2010-04-22	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/20421936	Two new Loci for body-weight regulation identified in a joint analysis of genome-wide association studies for early-onset extreme obesity in French and german study groups.	Obesity (early onset extreme)	1,138 European ancestry cases, 1,120 European ancestry normal or lean controls	1,181 European ancestry cases, 1,960 European ancestry normal or lean controls, 981 European ancestry cases  and 1,430 European ancestry controls from 715 families	1q43	1	243320452	SDCCAG8	SDCCAG8			10806			rs12145833-T	rs12145833	0	12145833	intron_variant	0	NR	5E-7	6.301029995663981		1.19	[1.05-1.37]	Affymetrix, Illumina [1596878] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000663	Genome-wide genotyping array
2014-06-26	20421936	Scherag A	2010-04-22	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/20421936	Two new Loci for body-weight regulation identified in a joint analysis of genome-wide association studies for early-onset extreme obesity in French and german study groups.	Obesity (early onset extreme)	1,138 European ancestry cases, 1,120 European ancestry normal or lean controls	1,181 European ancestry cases, 1,960 European ancestry normal or lean controls, 981 European ancestry cases  and 1,430 European ancestry controls from 715 families	2p25.3	2	632028	TMEM18	LOC105373352 - TMEM18	105373352	129787		69935	35945	rs11127485-T	rs11127485	0	11127485	intergenic_variant	1	NR	2E-7	6.698970004336019		1.23	[1.08-1.41]	Affymetrix, Illumina [1596878] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000663	Genome-wide genotyping array
2014-06-26	20421936	Scherag A	2010-04-22	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/20421936	Two new Loci for body-weight regulation identified in a joint analysis of genome-wide association studies for early-onset extreme obesity in French and german study groups.	Obesity (early onset extreme)	1,138 European ancestry cases, 1,120 European ancestry normal or lean controls	1,181 European ancestry cases, 1,960 European ancestry normal or lean controls, 981 European ancestry cases  and 1,430 European ancestry controls from 715 families	8p23.1	8	9888288	MSRA, TNKS	TNKS - LINC00599	8658	157627		105942	11776	rs17150703-A	rs17150703	0	17150703	intergenic_variant	1	NR	2E-8	7.698970004336019		1.18	[1.03-1.35]	Affymetrix, Illumina [1596878] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000663	Genome-wide genotyping array
2014-06-26	20421936	Scherag A	2010-04-22	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/20421936	Two new Loci for body-weight regulation identified in a joint analysis of genome-wide association studies for early-onset extreme obesity in French and german study groups.	Obesity (early onset extreme)	1,138 European ancestry cases, 1,120 European ancestry normal or lean controls	1,181 European ancestry cases, 1,960 European ancestry normal or lean controls, 981 European ancestry cases  and 1,430 European ancestry controls from 715 families	16q12.2	16	53769662	FTO	FTO			79068			rs1558902-A	rs1558902	0	1558902	intron_variant	0	NR	5E-19	18.30102999566398		1.37	[1.26-1.50]	Affymetrix, Illumina [1596878] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000663	Genome-wide genotyping array
2014-06-26	20421936	Scherag A	2010-04-22	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/20421936	Two new Loci for body-weight regulation identified in a joint analysis of genome-wide association studies for early-onset extreme obesity in French and german study groups.	Obesity (early onset extreme)	1,138 European ancestry cases, 1,120 European ancestry normal or lean controls	1,181 European ancestry cases, 1,960 European ancestry normal or lean controls, 981 European ancestry cases  and 1,430 European ancestry controls from 715 families	18q21.32	18	60144750	MC4R	LOC105372152 - RPS3AP49	105372152	400652		100281	4794	rs17700144-A	rs17700144	0	17700144	intron_variant	1	NR	6E-11	10.221848749616356		1.22	[1.09-1.37]	Affymetrix, Illumina [1596878] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000663	Genome-wide genotyping array
2014-10-09	24465431	Ma RC	2014-01-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24465431	Familial young-onset diabetes, pre-diabetes and cardiovascular disease are associated with genetic variants of DACH1 in Chinese.	Type 2 diabetes (young onset) and obesity	99 Chinese ancestry cases, 101 Chinese ancestry controls	NA	3q27.3	3	188074923	LPP	LOC107986166 - LPP-AS2	107986166	339929		32326	76283	rs16862964-G	rs16862964	0	16862964	intergenic_variant	1	0.262	7E-6	5.154901959985743		2.59	[1.71-3.94]	Illumina [425513]	N	type II diabetes mellitus, obesity	http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0001073	GCST002339	Genome-wide genotyping array
2014-10-09	24465431	Ma RC	2014-01-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24465431	Familial young-onset diabetes, pre-diabetes and cardiovascular disease are associated with genetic variants of DACH1 in Chinese.	Type 2 diabetes (young onset) and obesity	99 Chinese ancestry cases, 101 Chinese ancestry controls	NA	5q23.2	5	124804202	ZNF608	LOC105379156 - RPL28P3	105379156	391828		2104	4624	rs6595551-G	rs6595551	0	6595551	intergenic_variant	1	0.530	6E-6	5.221848749616356		2.63	[1.72-4.01]	Illumina [425513]	N	type II diabetes mellitus, obesity	http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0001073	GCST002339	Genome-wide genotyping array
2012-05-25	22484627	Bradfield JP	2012-04-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22484627	A genome-wide association meta-analysis identifies new childhood  obesity loci.	Obesity	5,530 European ancestry cases, 8,318 European ancestry controls	2,214 European ancestry cases, 2,674 European ancestry controls	4q25	4	112390634	ALPK1	ALPK1			80216			rs4833407-?	rs4833407	0	4833407	intron_variant	0	NR	1E-6	6.0		1.111	[1.065-1.160]	Affymetrix, Illumina [2700000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001475	Genome-wide genotyping array
2012-05-25	22484627	Bradfield JP	2012-04-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22484627	A genome-wide association meta-analysis identifies new childhood  obesity loci.	Obesity	5,530 European ancestry cases, 8,318 European ancestry controls	2,214 European ancestry cases, 2,674 European ancestry controls	4q28.2	4	129810129	BC041448	LOC107986313			107986313			rs4864201-?	rs4864201	0	4864201	intron_variant	0	NR	2E-7	6.698970004336019		1.124	[1.076-1.175]	Affymetrix, Illumina [2700000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001475	Genome-wide genotyping array
2012-05-25	22484627	Bradfield JP	2012-04-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22484627	A genome-wide association meta-analysis identifies new childhood  obesity loci.	Obesity	5,530 European ancestry cases, 8,318 European ancestry controls	2,214 European ancestry cases, 2,674 European ancestry controls	13q14.3	13	53490846	OLFM4	ZNF646P1 - LOC105370210	100419854	105370210		80970	46143	rs9568856-?	rs9568856	0	9568856	intergenic_variant	1	NR	2E-9	8.698970004336019		1.215	[1.140-1.294]	Affymetrix, Illumina [2700000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001475	Genome-wide genotyping array
2012-05-25	22484627	Bradfield JP	2012-04-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22484627	A genome-wide association meta-analysis identifies new childhood  obesity loci.	Obesity	5,530 European ancestry cases, 8,318 European ancestry controls	2,214 European ancestry cases, 2,674 European ancestry controls	17q21.32	17	48592068	HOXB5	HOXB5, HOXB-AS3			3215, 404266			rs9299-?	rs9299	0	9299	3_prime_UTR_variant	0	NR	4E-9	8.397940008672037		1.144	[1.094-1.196]	Affymetrix, Illumina [2700000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001475	Genome-wide genotyping array
2012-05-25	22484627	Bradfield JP	2012-04-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22484627	A genome-wide association meta-analysis identifies new childhood  obesity loci.	Obesity	5,530 European ancestry cases, 8,318 European ancestry controls	2,214 European ancestry cases, 2,674 European ancestry controls	18q12.3	18	41185695	KC6	LOC107985132 - LOC105372084	107985132	105372084		745284	221013	rs17697518-?	rs17697518	0	17697518	intergenic_variant	1	NR	7E-7	6.154901959985743		1.167	[1.098-1.241]	Affymetrix, Illumina [2700000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001475	Genome-wide genotyping array
2009-07-01	19557161	Lindgren CM	2009-06-26	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19557161	Genome-wide association scan meta-analysis identifies three Loci influencing adiposity and fat distribution.	Adiposity	38,580 European ancestry individuals	Up to 102,064 European ancestry individuals	6p12.3	6	50835337	TFAP2B	TFAP2B			7021			rs987237-G	rs987237	0	987237	intron_variant	0	0.164	2E-11	10.698970004336019	(WC)	0.04	[0.03-0.05] z-score unit increase	Affymetrix, Illumina [2573738] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000428	Genome-wide genotyping array
2009-07-01	19557161	Lindgren CM	2009-06-26	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19557161	Genome-wide association scan meta-analysis identifies three Loci influencing adiposity and fat distribution.	Adiposity	38,580 European ancestry individuals	Up to 102,064 European ancestry individuals	8p23.1	8	10002570	MSRA	LOC105379235			105379235			rs7826222-G	rs7826222	1	545854	intergenic_variant	0	0.183	9E-9	8.045757490560675	(WC)	0.04	[0.03-0.05] z-score unit increase	Affymetrix, Illumina [2573738] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000428	Genome-wide genotyping array
2009-07-01	19557161	Lindgren CM	2009-06-26	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19557161	Genome-wide association scan meta-analysis identifies three Loci influencing adiposity and fat distribution.	Adiposity	38,580 European ancestry individuals	Up to 102,064 European ancestry individuals	1q41	1	219470882	LYPLAL1	LOC102723886, LOC107985272			102723886, 107985272			rs2605100-G	rs2605100	0	2605100	intergenic_variant	0	0.692	3E-8	7.522878745280337	(WHR in women)	0.04	[0.03-0.05] z-score unit increase	Affymetrix, Illumina [2573738] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000428	Genome-wide genotyping array
2009-07-01	19557161	Lindgren CM	2009-06-26	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/19557161	Genome-wide association scan meta-analysis identifies three Loci influencing adiposity and fat distribution.	Adiposity	38,580 European ancestry individuals	Up to 102,064 European ancestry individuals	1q42.3	1	235436814	TBCE	TBCE			6905			rs6429082-C	rs6429082	0	6429082	intron_variant	0	0.46	3E-7	6.522878745280337	(WC)			Affymetrix, Illumina [2573738] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST000428	Genome-wide genotyping array
2011-07-08	21706003	Kilpelainen TO	2011-06-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21706003	Genetic variation near IRS1 associates with reduced adiposity and an impaired metabolic profile.	Adiposity	29,069 European ancestry individuals, 7,557 Indian Asian ancestry individuals	39,576 European ancestry individuals	2q36.3	2	226241205	IRS1	LOC646736 - LOC105373915	646736	105373915		61143	213577	rs2943650-T	rs2943650	0	2943650	intergenic_variant	1	0.64	4E-11	10.397940008672037		0.03	[NR] % decrease	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001128	Genome-wide genotyping array
2011-07-08	21706003	Kilpelainen TO	2011-06-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21706003	Genetic variation near IRS1 associates with reduced adiposity and an impaired metabolic profile.	Adiposity	29,069 European ancestry individuals, 7,557 Indian Asian ancestry individuals	39,576 European ancestry individuals	13q31.1	13	80385072	SPRY2	RNU6-61P - HNRNPA1P31	106480435	100506925		15538	233664	rs534870-A	rs534870	0	534870	intergenic_variant	1	0.68	7E-8	7.154901959985743		0.03	[NR] % decrease	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001128	Genome-wide genotyping array
2011-07-08	21706003	Kilpelainen TO	2011-06-26	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21706003	Genetic variation near IRS1 associates with reduced adiposity and an impaired metabolic profile.	Adiposity	29,069 European ancestry individuals, 7,557 Indian Asian ancestry individuals	39,576 European ancestry individuals	16q12.2	16	53782363	FTO	FTO			79068			rs8050136-C	rs8050136	0	8050136	intron_variant	0	0.60	3E-26	25.522878745280337		0.06	[NR] % decrease	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001128	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	8q21.13	8	75703428	HNF4G	HNF4G - LOC105375906	3174	105375906		136594	341092	rs4735692-A	rs4735692	0	4735692	intergenic_variant	1	0.58	4E-10	9.397940008672037	(Overweight)	1.04	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	17q25.3	17	80617311	RPTOR	RPTOR			57521			rs7503807-A	rs7503807	0	7503807	intron_variant	0	0.57	2E-8	7.698970004336019	(Overweight)	1.04	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16q12.2	16	53769662	FTO	FTO			79068			rs1558902-A	rs1558902	0	1558902	intron_variant	0	0.41	2E-81	80.69897000433602	(Overweight)	1.14	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	2p25.3	2	624034	TMEM18	LOC105373352 - TMEM18	105373352	129787		61941	43939	rs6711012-C	rs6711012	0	6711012	intergenic_variant	1	0.82	6E-35	34.221848749616356	(Overweight)	1.11	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	4p12	4	45173674	GNPDA2	LOC100533736 - PRKRIRP9	100533736	100131309		177652	150071	rs13130484-T	rs13130484	0	13130484	intergenic_variant	1	0.43	4E-28	27.397940008672037	(Overweight)	1.08	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
